background, person, image, K, BER, SNR
2, 3, 1, 128, 0.0, 4
2, 3, 1, 128, 0.0, 5
2, 3, 1, 128, 0.0, 6
2, 3, 1, 128, 0.0, 7
2, 3, 2, 1, 0.05633227046030578, 1
2, 3, 2, 1, 0.038042306806103716, 2
2, 3, 2, 1, 0.023065459599675934, 3
2, 3, 2, 1, 0.01263926981366275, 4
2, 3, 2, 1, 0.006087363703257743, 5
2, 3, 2, 1, 0.002421195026051538, 6
2, 3, 2, 1, 0.0007284024944069095, 7
2, 3, 2, 2, 0.08112768598419813, 1
2, 3, 2, 2, 0.05461532172348949, 2
2, 3, 2, 2, 0.03408812183646621, 3
2, 3, 2, 2, 0.01870990999026319, 4
2, 3, 2, 2, 0.008848603771341078, 5
2, 3, 2, 2, 0.003681034034234917, 6
2, 3, 2, 2, 0.0011427743215822687, 7
2, 3, 2, 4, 0.06130659055603868, 1
2, 3, 2, 4, 0.03329839974431586, 2
2, 3, 2, 4, 0.015480411175775415, 3
2, 3, 2, 4, 0.005587516073167287, 4
2, 3, 2, 4, 0.001627756594644012, 5
2, 3, 2, 4, 0.0003381868724032079, 6
2, 3, 2, 4, 7.804312440074029e-05, 7
2, 3, 2, 8, 0.08047361027493478, 1
2, 3, 2, 8, 0.04363725555778536, 2
2, 3, 2, 8, 0.01973190328598717, 3
2, 3, 2, 8, 0.007259868738897436, 4
2, 3, 2, 8, 0.0019770924848187543, 5
2, 3, 2, 8, 0.00039207379163229053, 6
2, 3, 2, 8, 7.432678514356219e-05, 7
2, 3, 2, 16, 0.08592176362595788, 1
2, 3, 2, 16, 0.03741981998052638, 2
2, 3, 2, 16, 0.011881136605198416, 3
2, 3, 2, 16, 0.00273150935402591, 4
2, 3, 2, 16, 0.00046082606789008554, 5
2, 3, 2, 16, 7.432678514356219e-05, 6
2, 3, 2, 16, 0.0, 7
2, 3, 2, 32, 0.10123493953516029, 1
2, 3, 2, 32, 0.03632535806928743, 2
2, 3, 2, 32, 0.008177804535420429, 3
2, 3, 2, 32, 0.0015850186931864636, 4
2, 3, 2, 32, 0.0001467954006585353, 5
2, 3, 2, 32, 0.0, 6
2, 3, 2, 32, 0.0, 7
2, 3, 2, 64, 0.11894329609561398, 1
2, 3, 2, 64, 0.03399707152466534, 2
2, 3, 2, 64, 0.0059777316951709885, 3
2, 3, 2, 64, 0.000408797318289592, 4
2, 3, 2, 64, 0.0, 5
2, 3, 2, 64, 0.0, 6
2, 3, 2, 64, 0.0, 7
2, 3, 2, 128, 0.1486665774745245, 1
2, 3, 2, 128, 0.029056198482247046, 2
2, 3, 2, 128, 0.002921042656141994, 3
2, 3, 2, 128, 0.00021554767691633035, 4
2, 3, 2, 128, 0.0, 5
2, 3, 2, 128, 0.0, 6
2, 3, 2, 128, 0.0, 7
2, 3, 3, 1, 0.059644970414201186, 1
2, 3, 3, 1, 0.036153846153846154, 2
2, 3, 3, 1, 0.020828402366863907, 3
2, 3, 3, 1, 0.012011834319526626, 4
2, 3, 3, 1, 0.006153846153846154, 5
2, 3, 3, 1, 0.002485207100591716, 6
2, 3, 3, 1, 0.0008284023668639054, 7
2, 3, 3, 2, 0.08236686390532544, 1
2, 3, 3, 2, 0.05692307692307692, 2
2, 3, 3, 2, 0.03461538461538462, 3
2, 3, 3, 2, 0.017100591715976332, 4
2, 3, 3, 2, 0.00893491124260355, 5
2, 3, 3, 2, 0.0039053254437869823, 6
2, 3, 3, 2, 0.0010650887573964497, 7
2, 3, 3, 4, 0.05739644970414201, 1
2, 3, 3, 4, 0.03532544378698225, 2
2, 3, 3, 4, 0.01455621301775148, 3
2, 3, 3, 4, 0.005621301775147929, 4
2, 3, 3, 4, 0.0014201183431952662, 5
2, 3, 3, 4, 0.00035502958579881655, 6
2, 3, 3, 4, 0.0, 7
2, 3, 3, 8, 0.07236686390532544, 1
2, 3, 3, 8, 0.04544378698224852, 2
2, 3, 3, 8, 0.021893491124260357, 3
2, 3, 3, 8, 0.006745562130177515, 4
2, 3, 3, 8, 0.002011834319526627, 5
2, 3, 3, 8, 0.00011834319526627219, 6
2, 3, 3, 8, 0.0, 7
2, 3, 3, 16, 0.09331360946745562, 1
2, 3, 3, 16, 0.0421301775147929, 2
2, 3, 3, 16, 0.008579881656804733, 3
2, 3, 3, 16, 0.0022485207100591716, 4
2, 3, 3, 16, 0.0014792899408284023, 5
2, 3, 3, 16, 0.000591715976331361, 6
2, 3, 3, 16, 0.0, 7
2, 3, 3, 32, 0.11142011834319526, 1
2, 3, 3, 32, 0.03, 2
2, 3, 3, 32, 0.011124260355029586, 3
2, 3, 3, 32, 0.00035502958579881655, 4
2, 3, 3, 32, 0.00023668639053254438, 5
2, 3, 3, 32, 0.0, 6
2, 3, 3, 32, 0.0, 7
2, 3, 3, 64, 0.11828402366863905, 1
2, 3, 3, 64, 0.035266272189349114, 2
2, 3, 3, 64, 0.0036686390532544378, 3
2, 3, 3, 64, 0.0, 4
2, 3, 3, 64, 0.0, 5
2, 3, 3, 64, 0.0, 6
2, 3, 3, 64, 0.0, 7
2, 3, 3, 128, 0.13958579881656805, 1
2, 3, 3, 128, 0.037396449704142014, 2
2, 3, 3, 128, 0.003076923076923077, 3
2, 3, 3, 128, 0.0, 4
2, 3, 3, 128, 0.0, 5
2, 3, 3, 128, 0.0, 6
2, 3, 3, 128, 0.0, 7
2, 3, 4, 1, 0.05727554179566564, 1
2, 3, 4, 1, 0.03782249742002064, 2
2, 3, 4, 1, 0.023374613003095974, 3
2, 3, 4, 1, 0.01259029927760578, 4
2, 3, 4, 1, 0.00629514963880289, 5
2, 3, 4, 1, 0.002218782249742002, 6
2, 3, 4, 1, 0.0006191950464396285, 7
2, 3, 4, 2, 0.07915376676986584, 1
2, 3, 4, 2, 0.053147574819401446, 2
2, 3, 4, 2, 0.03369453044375645, 3
2, 3, 4, 2, 0.01764705882352941, 4
2, 3, 4, 2, 0.008359133126934985, 5
2, 3, 4, 2, 0.0027863777089783283, 6
2, 3, 4, 2, 0.00108359133126935, 7
2, 3, 4, 4, 0.060577915376676984, 1
2, 3, 4, 4, 0.03611971104231166, 2
2, 3, 4, 4, 0.019504643962848296, 3
2, 3, 4, 4, 0.006914344685242518, 4
2, 3, 4, 4, 0.0018575851393188853, 5
2, 3, 4, 4, 0.0006707946336429308, 6
2, 3, 4, 4, 0.00015479876160990713, 7
2, 3, 4, 8, 0.07853457172342622, 1
2, 3, 4, 8, 0.04102167182662539, 2
2, 3, 4, 8, 0.018163054695562435, 3
2, 3, 4, 8, 0.0073787409700722395, 4
2, 3, 4, 8, 0.003611971104231166, 5
2, 3, 4, 8, 0.0010319917440660474, 6
2, 3, 4, 8, 0.0, 7
2, 3, 4, 16, 0.09215686274509804, 1
2, 3, 4, 16, 0.03978328173374613, 2
2, 3, 4, 16, 0.014499484004127967, 3
2, 3, 4, 16, 0.0043343653250774, 4
2, 3, 4, 16, 0.0002063983488132095, 5
2, 3, 4, 16, 0.0, 6
2, 3, 4, 16, 0.0, 7
2, 3, 4, 32, 0.10299277605779154, 1
2, 3, 4, 32, 0.03715170278637771, 2
2, 3, 4, 32, 0.005521155830753354, 3
2, 3, 4, 32, 0.000412796697626419, 4
2, 3, 4, 32, 0.0, 5
2, 3, 4, 32, 0.0, 6
2, 3, 4, 32, 0.0, 7
2, 3, 4, 64, 0.11609907120743033, 1
2, 3, 4, 64, 0.036222910216718265, 2
2, 3, 4, 64, 0.0043343653250774, 3
2, 3, 4, 64, 0.0009287925696594427, 4
2, 3, 4, 64, 0.0, 5
2, 3, 4, 64, 0.0, 6
2, 3, 4, 64, 0.0, 7
2, 3, 4, 128, 0.16439628482972135, 1
2, 3, 4, 128, 0.0196078431372549, 2
2, 3, 4, 128, 0.0026831785345717233, 3
2, 3, 4, 128, 0.0, 4
2, 3, 4, 128, 0.0, 5
2, 3, 4, 128, 0.0, 6
2, 3, 4, 128, 0.0, 7
2, 3, 5, 1, 0.059525552789573874, 1
2, 3, 5, 1, 0.038036315712402985, 2
2, 3, 5, 1, 0.02430809781812857, 3
2, 3, 5, 1, 0.013325523502709035, 4
2, 3, 5, 1, 0.00589398154927515, 5
2, 3, 5, 1, 0.002379557768340899, 6
2, 3, 5, 1, 0.000732171621027969, 7
2, 3, 5, 2, 0.08079513838043638, 1
2, 3, 5, 2, 0.055608434617074244, 2
2, 3, 5, 2, 0.03638892956509006, 3
2, 3, 5, 2, 0.020098110997217748, 4
2, 3, 5, 2, 0.00918875384390101, 5
2, 3, 5, 2, 0.0035876409430370478, 6
2, 3, 5, 2, 0.0006955630399765705, 7
2, 3, 5, 4, 0.05820764387172353, 1
2, 3, 5, 4, 0.035290672133548105, 2
2, 3, 5, 4, 0.015778298433152732, 3
2, 3, 5, 4, 0.004832332698784595, 4
2, 3, 5, 4, 0.0016839947283643286, 5
2, 3, 5, 4, 0.0004026943915653829, 6
2, 3, 5, 4, 0.0, 7
2, 3, 5, 8, 0.08387025918875385, 1
2, 3, 5, 8, 0.04334455996485576, 2
2, 3, 5, 8, 0.017389075999414264, 3
2, 3, 5, 8, 0.007651193439742275, 4
2, 3, 5, 8, 0.002196514863083907, 5
2, 3, 5, 8, 0.00043930297261678136, 6
2, 3, 5, 8, 0.0, 7
2, 3, 5, 16, 0.0919607556011129, 1
2, 3, 5, 16, 0.034741543417777125, 2
2, 3, 5, 16, 0.011165617220676527, 3
2, 3, 5, 16, 0.0026358178357006883, 4
2, 3, 5, 16, 0.0005125201347195783, 5
2, 3, 5, 16, 0.0, 6
2, 3, 5, 16, 0.0, 7
2, 3, 5, 32, 0.10865426856055059, 1
2, 3, 5, 32, 0.03477815199882853, 2
2, 3, 5, 32, 0.009115536681798214, 3
2, 3, 5, 32, 0.00043930297261678136, 4
2, 3, 5, 32, 0.00043930297261678136, 5
2, 3, 5, 32, 0.0, 6
2, 3, 5, 32, 0.0, 7
2, 3, 5, 64, 0.11967345145702153, 1
2, 3, 5, 64, 0.03690144969980964, 2
2, 3, 5, 64, 0.0043564211451164155, 3
2, 3, 5, 64, 0.0, 4
2, 3, 5, 64, 0.0, 5
2, 3, 5, 64, 0.0, 6
2, 3, 5, 64, 0.0, 7
2, 3, 5, 128, 0.14720310440767315, 1
2, 3, 5, 128, 0.028701127544296382, 2
2, 3, 5, 128, 0.0, 3
2, 3, 5, 128, 0.0, 4
2, 3, 5, 128, 0.0, 5
2, 3, 5, 128, 0.0, 6
2, 3, 5, 128, 0.0, 7
3, 1, 0, 1, 0.056619087601455356, 1
3, 1, 0, 1, 0.038916876574307306, 2
3, 1, 0, 1, 0.02278197593059054, 3
3, 1, 0, 1, 0.01295829834872656, 4
3, 1, 0, 1, 0.006297229219143577, 5
3, 1, 0, 1, 0.0024069409459837672, 6
3, 1, 0, 1, 0.0006577106073327735, 7
3, 1, 0, 2, 0.08341729638958859, 1
3, 1, 0, 2, 0.05410019591379793, 2
3, 1, 0, 2, 0.0343268961656871, 3
3, 1, 0, 2, 0.018583823117828156, 4
3, 1, 0, 2, 0.00899804086202071, 5
3, 1, 0, 2, 0.0036943744752308983, 6
3, 1, 0, 2, 0.0010075566750629723, 7
3, 1, 0, 4, 0.05874615169325497, 1
3, 1, 0, 4, 0.0313462076686258, 2
3, 1, 0, 4, 0.015994962216624685, 3
3, 1, 0, 4, 0.0054296109711726845, 4
3, 1, 0, 4, 0.001063532045899804, 5
3, 1, 0, 4, 0.0003918275958578226, 6
3, 1, 0, 4, 2.7987685418415897e-05, 7
3, 1, 0, 8, 0.08008676182479708, 1
3, 1, 0, 8, 0.042863140218303945, 2
3, 1, 0, 8, 0.018303946263643997, 3
3, 1, 0, 8, 0.007766582703610411, 4
3, 1, 0, 8, 0.0020570948782535686, 5
3, 1, 0, 8, 0.0004617968094038623, 6
3, 1, 0, 8, 8.396305625524769e-05, 7
3, 1, 0, 16, 0.08457878533445284, 1
3, 1, 0, 16, 0.03699972012314581, 2
3, 1, 0, 16, 0.012426532325776658, 3
3, 1, 0, 16, 0.0033445284075006997, 4
3, 1, 0, 16, 0.0004617968094038623, 5
3, 1, 0, 16, 0.0, 6
3, 1, 0, 16, 0.0, 7
3, 1, 0, 32, 0.10587741393786734, 1
3, 1, 0, 32, 0.03513853904282116, 2
3, 1, 0, 32, 0.008578225580744472, 3
3, 1, 0, 32, 0.0017492303386509936, 4
3, 1, 0, 32, 0.00022390148334732718, 5
3, 1, 0, 32, 0.0, 6
3, 1, 0, 32, 0.0, 7
3, 1, 0, 64, 0.11785614329694934, 1
3, 1, 0, 64, 0.03333333333333333, 2
3, 1, 0, 64, 0.005611530926392387, 3
3, 1, 0, 64, 0.0007556675062972292, 4
3, 1, 0, 64, 0.0, 5
3, 1, 0, 64, 0.0, 6
3, 1, 0, 64, 0.0, 7
3, 1, 0, 128, 0.1375034984606773, 1
3, 1, 0, 128, 0.027036104114189757, 2
3, 1, 0, 128, 0.0027148054855863422, 3
3, 1, 0, 128, 0.00011195074167366359, 4
3, 1, 0, 128, 0.0, 5
3, 1, 0, 128, 0.0, 6
3, 1, 0, 128, 0.0, 7
3, 1, 1, 1, 0.056048561465492655, 1
3, 1, 1, 1, 0.03728596796304986, 2
3, 1, 1, 1, 0.022898322706487437, 3
3, 1, 1, 1, 0.012333581753107547, 4
3, 1, 1, 1, 0.005856266158786239, 5
3, 1, 1, 1, 0.0023507871226549635, 6
3, 1, 1, 1, 0.0007521598719258053, 7
3, 1, 1, 2, 0.08066512094362711, 1
3, 1, 1, 2, 0.055236596833107915, 2
3, 1, 1, 2, 0.03386559570141783, 3
3, 1, 1, 2, 0.018433667319918665, 4
3, 1, 1, 2, 0.0089868153505019, 5
3, 1, 1, 2, 0.0035376815994553165, 6
3, 1, 1, 2, 0.0011247895332468464, 7
3, 1, 1, 4, 0.06019349140191559, 1
3, 1, 1, 4, 0.033352654871327755, 2
3, 1, 1, 4, 0.015822959507576805, 3
3, 1, 1, 4, 0.005702153891449759, 4
3, 1, 1, 4, 0.0014560158988655497, 5
3, 1, 1, 4, 0.00034502746418614924, 6
3, 1, 1, 4, 2.0701647851168952e-05, 7
3, 1, 1, 8, 0.07985545649433695, 1
3, 1, 1, 8, 0.043572368360521495, 2
3, 1, 1, 8, 0.019385943121072436, 3
3, 1, 1, 8, 0.006861446171115221, 4
3, 1, 1, 8, 0.002129969545575828, 5
3, 1, 1, 8, 0.0003289261825241289, 6
3, 1, 1, 8, 9.200732378297312e-06, 7
3, 1, 1, 16, 0.08721374221388023, 1
3, 1, 1, 16, 0.038985803269940285, 2
3, 1, 1, 16, 0.012161068021014472, 3
3, 1, 1, 16, 0.0030040391215140727, 4
3, 1, 1, 16, 0.00047153753438773725, 5
3, 1, 1, 16, 4.8303844986060893e-05, 6
3, 1, 1, 16, 0.0, 7
3, 1, 1, 32, 0.10127016110482394, 1
3, 1, 1, 32, 0.03738027546992741, 2
3, 1, 1, 32, 0.00903971956167711, 3
3, 1, 1, 32, 0.0013088041808127927, 4
3, 1, 1, 32, 0.0001564124504310543, 5
3, 1, 1, 32, 0.0, 6
3, 1, 1, 32, 0.0, 7
3, 1, 1, 64, 0.12306669610901028, 1
3, 1, 1, 64, 0.034429140559588546, 2
3, 1, 1, 64, 0.0056837524266931646, 3
3, 1, 1, 64, 0.0007613606043041026, 4
3, 1, 1, 64, 2.7602197134891938e-05, 5
3, 1, 1, 64, 0.0, 6
3, 1, 1, 64, 0.0, 7
3, 1, 1, 128, 0.14131174841517385, 1
3, 1, 1, 128, 0.027648200796783425, 2
3, 1, 1, 128, 0.0024013911507355986, 3
3, 1, 1, 128, 0.00011040878853956775, 4
3, 1, 1, 128, 0.0, 5
3, 1, 1, 128, 0.0, 6
3, 1, 1, 128, 0.0, 7
3, 1, 2, 1, 0.055293632993088294, 1
3, 1, 2, 1, 0.03777406508902824, 2
3, 1, 2, 1, 0.02248592484093926, 3
3, 1, 2, 1, 0.012370119467203735, 4
3, 1, 2, 1, 0.005893257655513343, 5
3, 1, 2, 1, 0.0025175081246853115, 6
3, 1, 2, 1, 0.0009612303748798462, 7
3, 1, 2, 2, 0.08353549686455806, 1
3, 1, 2, 2, 0.05543095161807113, 2
3, 1, 2, 2, 0.03237286583970339, 3
3, 1, 2, 2, 0.018423582185197053, 4
3, 1, 2, 2, 0.009028699592621413, 5
3, 1, 2, 2, 0.003730489312033689, 6
3, 1, 2, 2, 0.001281640499839795, 7
3, 1, 2, 4, 0.0619535863047558, 1
3, 1, 2, 4, 0.03420378083947453, 2
3, 1, 2, 4, 0.01587174440426603, 3
3, 1, 2, 4, 0.006064905936741887, 4
3, 1, 2, 4, 0.0014990616560626173, 5
3, 1, 2, 4, 0.0004348423124456447, 6
3, 1, 2, 4, 6.865931249141758e-05, 7
3, 1, 2, 8, 0.07743626127157047, 1
3, 1, 2, 8, 0.04353000411955875, 2
3, 1, 2, 8, 0.019201721060099784, 3
3, 1, 2, 8, 0.008181901405227262, 4
3, 1, 2, 8, 0.0015677209685540348, 5
3, 1, 2, 8, 0.0003661829999542271, 6
3, 1, 2, 8, 1.1443218748569597e-05, 7
3, 1, 2, 16, 0.08751773698906028, 1
3, 1, 2, 16, 0.03921591065134801, 2
3, 1, 2, 16, 0.010459101936192611, 3
3, 1, 2, 16, 0.0037076028745365495, 4
3, 1, 2, 16, 0.0004348423124456447, 5
3, 1, 2, 16, 0.0, 6
3, 1, 2, 16, 0.0, 7
3, 1, 2, 32, 0.10740605117407424, 1
3, 1, 2, 32, 0.03390625715201172, 2
3, 1, 2, 32, 0.007460978624067378, 3
3, 1, 2, 32, 0.0014876184373140476, 4
3, 1, 2, 32, 0.00020597793747425275, 5
3, 1, 2, 32, 0.0, 6
3, 1, 2, 32, 0.0, 7
3, 1, 2, 64, 0.1256465418592942, 1
3, 1, 2, 64, 0.032315649745960545, 2
3, 1, 2, 64, 0.004085229093239346, 3
3, 1, 2, 64, 0.0008467981873941503, 4
3, 1, 2, 64, 0.0, 5
3, 1, 2, 64, 0.0, 6
3, 1, 2, 64, 0.0, 7
3, 1, 2, 128, 0.14880761660639905, 1
3, 1, 2, 128, 0.02756671396530416, 2
3, 1, 2, 128, 0.002425962374696755, 3
3, 1, 2, 128, 0.0, 4
3, 1, 2, 128, 0.0, 5
3, 1, 2, 128, 0.0, 6
3, 1, 2, 128, 0.0, 7
3, 1, 3, 1, 0.05569531278902001, 1
3, 1, 3, 1, 0.03729976693426067, 2
3, 1, 3, 1, 0.02243720173134549, 3
3, 1, 3, 1, 0.01201398394436018, 4
3, 1, 3, 1, 0.005798897562058377, 5
3, 1, 3, 1, 0.0025526247641596686, 6
3, 1, 3, 1, 0.0007306425955384559, 7
3, 1, 3, 2, 0.0808793607339721, 1
3, 1, 3, 2, 0.05587103695756724, 2
3, 1, 3, 2, 0.03412748325996079, 3
3, 1, 3, 2, 0.017859124708667826, 4
3, 1, 3, 2, 0.009063667640856794, 5
3, 1, 3, 2, 0.0038751803484887723, 6
3, 1, 3, 2, 0.0010543450112833414, 7
3, 1, 3, 4, 0.06113351337353409, 1
3, 1, 3, 4, 0.03363730531611853, 2
3, 1, 3, 4, 0.015953904775997927, 3
3, 1, 3, 4, 0.005660167955310569, 4
3, 1, 3, 4, 0.0014890311124264733, 5
3, 1, 3, 4, 0.00024046465169620066, 6
3, 1, 3, 4, 3.6994561799415486e-05, 7
3, 1, 3, 8, 0.07988050756538789, 1
3, 1, 3, 8, 0.04505937627168806, 2
3, 1, 3, 8, 0.02099441382116829, 3
3, 1, 3, 8, 0.007602382449779882, 4
3, 1, 3, 8, 0.0022104250675150754, 5
3, 1, 3, 8, 0.00044393474159298585, 6
3, 1, 3, 8, 0.00016647552809736968, 7
3, 1, 3, 16, 0.08608634530723984, 1
3, 1, 3, 16, 0.036189930080278196, 2
3, 1, 3, 16, 0.011089119899374791, 3
3, 1, 3, 16, 0.0027006030113573306, 4
3, 1, 3, 16, 0.00023121601124634678, 5
3, 1, 3, 16, 0.00017572416854722355, 6
3, 1, 3, 16, 0.0, 7
3, 1, 3, 32, 0.09988531685842181, 1
3, 1, 3, 32, 0.03514483370944471, 2
3, 1, 3, 32, 0.008462506011616293, 3
3, 1, 3, 32, 0.0005456697865413784, 4
3, 1, 3, 32, 9.248640449853872e-05, 5
3, 1, 3, 32, 0.00018497280899707743, 6
3, 1, 3, 32, 0.0, 7
3, 1, 3, 64, 0.12617920165735638, 1
3, 1, 3, 64, 0.034959860900447635, 2
3, 1, 3, 64, 0.005521438348562761, 3
3, 1, 3, 64, 0.0005179238651918168, 4
3, 1, 3, 64, 0.0, 5
3, 1, 3, 64, 0.0, 6
3, 1, 3, 64, 0.0, 7
3, 1, 3, 128, 0.1481909659280086, 1
3, 1, 3, 128, 0.03215752284414191, 2
3, 1, 3, 128, 0.00344049424734564, 3
3, 1, 3, 128, 0.0, 4
3, 1, 3, 128, 0.0, 5
3, 1, 3, 128, 0.0, 6
3, 1, 3, 128, 0.0, 7
3, 1, 4, 1, 0.05636765854081721, 1
3, 1, 4, 1, 0.037231427662589286, 2
3, 1, 4, 1, 0.02319192620224979, 3
3, 1, 4, 1, 0.012543014950406292, 4
3, 1, 4, 1, 0.006072698880888349, 5
3, 1, 4, 1, 0.0023929325352071945, 6
3, 1, 4, 1, 0.0006795639223851248, 7
3, 1, 4, 2, 0.08214048176744455, 1
3, 1, 4, 2, 0.05466151933142477, 2
3, 1, 4, 2, 0.03413724299470808, 3
3, 1, 4, 2, 0.01812411439807987, 4
3, 1, 4, 2, 0.008689742922414043, 5
3, 1, 4, 2, 0.00335444319134785, 6
3, 1, 4, 2, 0.0013012926173332176, 7
3, 1, 4, 4, 0.06183308753361673, 1
3, 1, 4, 4, 0.033443220265463695, 2
3, 1, 4, 4, 0.015297417657094936, 3
3, 1, 4, 4, 0.005588328851103207, 4
3, 1, 4, 4, 0.0016916804025331829, 5
3, 1, 4, 4, 0.0002313409097481276, 6
3, 1, 4, 4, 5.78352274370319e-05, 7
3, 1, 4, 8, 0.08099100662213354, 1
3, 1, 4, 8, 0.04212573378444811, 2
3, 1, 4, 8, 0.0186807784621613, 3
3, 1, 4, 8, 0.006383563228362396, 4
3, 1, 4, 8, 0.002313409097481276, 5
3, 1, 4, 8, 0.0003397819611925624, 6
3, 1, 4, 8, 4.337642057777392e-05, 7
3, 1, 4, 16, 0.08499609612214801, 1
3, 1, 4, 16, 0.037260345276307796, 2
3, 1, 4, 16, 0.011509210259969347, 3
3, 1, 4, 16, 0.0028917613718515947, 4
3, 1, 4, 16, 0.0004915994332147711, 5
3, 1, 4, 16, 0.0, 6
3, 1, 4, 16, 0.0, 7
3, 1, 4, 32, 0.10501431421879066, 1
3, 1, 4, 32, 0.03795436800555218, 2
3, 1, 4, 32, 0.007099274167895665, 3
3, 1, 4, 32, 0.0012434573898961858, 4
3, 1, 4, 32, 0.0, 5
3, 1, 4, 32, 0.0, 6
3, 1, 4, 32, 0.0, 7
3, 1, 4, 64, 0.11591625459067117, 1
3, 1, 4, 64, 0.035568664873774615, 2
3, 1, 4, 64, 0.006441398455799428, 3
3, 1, 4, 64, 0.00017350568231109568, 4
3, 1, 4, 64, 0.0, 5
3, 1, 4, 64, 0.0, 6
3, 1, 4, 64, 0.0, 7
3, 1, 4, 128, 0.14536161475955003, 1
3, 1, 4, 128, 0.03242387438188601, 2
3, 1, 4, 128, 0.0018434978745553918, 3
3, 1, 4, 128, 0.0002313409097481276, 4
3, 1, 4, 128, 0.0, 5
3, 1, 4, 128, 0.0, 6
3, 1, 4, 128, 0.0, 7
3, 1, 5, 1, 0.056419199468526825, 1
3, 1, 5, 1, 0.03776781265570503, 2
3, 1, 5, 1, 0.023218734429496762, 3
3, 1, 5, 1, 0.01243979405414383, 4
3, 1, 5, 1, 0.005821292144162099, 5
3, 1, 5, 1, 0.002358412223883076, 6
3, 1, 5, 1, 0.0006726457399103139, 7
3, 1, 5, 2, 0.08095831257266235, 1
3, 1, 5, 2, 0.056203288490284005, 2
3, 1, 5, 2, 0.03414715163594088, 3
3, 1, 5, 2, 0.018701212423185516, 4
3, 1, 5, 2, 0.008702873276864309, 5
3, 1, 5, 2, 0.003761833582461385, 6
3, 1, 5, 2, 0.0010048164756684937, 7
3, 1, 5, 4, 0.06263079222720479, 1
3, 1, 5, 4, 0.03338315894369706, 2
3, 1, 5, 4, 0.01504733432984554, 3
3, 1, 5, 4, 0.005588772629131373, 4
3, 1, 5, 4, 0.0018020262414881248, 5
3, 1, 5, 4, 0.00016608536787908985, 6
3, 1, 5, 4, 5.812987875768145e-05, 7
3, 1, 5, 8, 0.08146487294469357, 1
3, 1, 5, 8, 0.04354758345789736, 2
3, 1, 5, 8, 0.018900514864640425, 3
3, 1, 5, 8, 0.007266234844710181, 4
3, 1, 5, 8, 0.0016110280684271715, 5
3, 1, 5, 8, 0.00024912805181863477, 6
3, 1, 5, 8, 0.0, 7
3, 1, 5, 16, 0.08450423517688092, 1
3, 1, 5, 16, 0.03766816143497758, 2
3, 1, 5, 16, 0.012074406244809831, 3
3, 1, 5, 16, 0.0026241488124896196, 4
3, 1, 5, 16, 0.00036538780933399766, 5
3, 1, 5, 16, 0.0, 6
3, 1, 5, 16, 0.0, 7
3, 1, 5, 32, 0.10001660853678791, 1
3, 1, 5, 32, 0.03712838398937054, 2
3, 1, 5, 32, 0.009292476332835076, 3
3, 1, 5, 32, 0.0016110280684271715, 4
3, 1, 5, 32, 0.0, 5
3, 1, 5, 32, 4.982561036372695e-05, 6
3, 1, 5, 32, 0.0, 7
3, 1, 5, 64, 0.12594253446271383, 1
3, 1, 5, 64, 0.03705364557382495, 2
3, 1, 5, 64, 0.005688423849858827, 3
3, 1, 5, 64, 0.00031556219897027073, 4
3, 1, 5, 64, 6.643414715163594e-05, 5
3, 1, 5, 64, 0.0, 6
3, 1, 5, 64, 0.0, 7
3, 1, 5, 128, 0.14922770303936223, 1
3, 1, 5, 128, 0.03022753695399435, 2
3, 1, 5, 128, 0.002441454907822621, 3
3, 1, 5, 128, 0.0, 4
3, 1, 5, 128, 0.0, 5
3, 1, 5, 128, 0.0, 6
3, 1, 5, 128, 0.0, 7
3, 2, 0, 1, 0.05595967017715732, 1
3, 2, 0, 1, 0.0371948730508613, 2
3, 2, 0, 1, 0.022520205731080087, 3
3, 2, 0, 1, 0.012343864805290228, 4
3, 2, 0, 1, 0.005702506327047106, 5
3, 2, 0, 1, 0.0025144909788554167, 6
3, 2, 0, 1, 0.0008449669360764144, 7
3, 2, 0, 2, 0.08138215364519552, 1
3, 2, 0, 2, 0.05425340844150543, 2
3, 2, 0, 2, 0.034137480610662095, 3
3, 2, 0, 2, 0.01879337088741938, 4
3, 2, 0, 2, 0.009208915013470487, 5
3, 2, 0, 2, 0.0035064086864233816, 6
3, 2, 0, 2, 0.001236835660053882, 7
3, 2, 0, 4, 0.061376438892970855, 1
3, 2, 0, 4, 0.0336313168421912, 2
3, 2, 0, 4, 0.015282880235121234, 3
3, 2, 0, 4, 0.005433096579312597, 4
3, 2, 0, 4, 0.0014899175442893296, 5
3, 2, 0, 4, 0.0002816556453588048, 6
3, 2, 0, 4, 2.8573761123357007e-05, 7
3, 2, 0, 8, 0.08099436688709283, 1
3, 2, 0, 8, 0.04450567393256592, 2
3, 2, 0, 8, 0.020009796718099437, 3
3, 2, 0, 8, 0.006816883010858029, 4
3, 2, 0, 8, 0.0018899502000163278, 5
3, 2, 0, 8, 0.0003143113723569271, 6
3, 2, 0, 8, 8.572128337007102e-05, 7
3, 2, 0, 16, 0.08936239693036166, 1
3, 2, 0, 16, 0.03704792227936975, 2
3, 2, 0, 16, 0.011213160257980243, 3
3, 2, 0, 16, 0.002673687647971263, 4
3, 2, 0, 16, 0.0005469834272185484, 5
3, 2, 0, 16, 0.0, 6
3, 2, 0, 16, 0.0, 7
